category,file_name,relative_to_project,relative_to_data,parent_directory,suffix,size_bytes,size_mb,size_readable,modified_utc,created_utc
clean,fha_hecm_snapshot_20231101.parquet,data\clean\hecm\fha_hecm_snapshot_20231101.parquet,clean\hecm\fha_hecm_snapshot_20231101.parquet,clean\hecm,parquet,111224,0.1061,108.62 KB,2025-06-07T19:01:40.118169+00:00,2025-06-07T19:01:40.110420+00:00
clean,fha_hecm_snapshot_20231201.parquet,data\clean\hecm\fha_hecm_snapshot_20231201.parquet,clean\hecm\fha_hecm_snapshot_20231201.parquet,clean\hecm,parquet,109006,0.104,106.45 KB,2025-06-07T19:01:41.418229+00:00,2025-06-07T19:01:41.395563+00:00
clean,fha_hecm_snapshot_20240101.parquet,data\clean\hecm\fha_hecm_snapshot_20240101.parquet,clean\hecm\fha_hecm_snapshot_20240101.parquet,clean\hecm,parquet,108012,0.103,105.48 KB,2025-06-07T19:01:43.195557+00:00,2025-06-07T19:01:43.182934+00:00
clean,fha_hecm_snapshot_20240201.parquet,data\clean\hecm\fha_hecm_snapshot_20240201.parquet,clean\hecm\fha_hecm_snapshot_20240201.parquet,clean\hecm,parquet,100436,0.0958,98.08 KB,2025-06-07T19:01:44.413883+00:00,2025-06-07T19:01:44.390014+00:00
clean,fha_hecm_snapshot_20240301.parquet,data\clean\hecm\fha_hecm_snapshot_20240301.parquet,clean\hecm\fha_hecm_snapshot_20240301.parquet,clean\hecm,parquet,104379,0.0995,101.93 KB,2025-06-07T19:01:45.762310+00:00,2025-06-07T19:01:45.753073+00:00
clean,fha_hecm_snapshot_20240401.parquet,data\clean\hecm\fha_hecm_snapshot_20240401.parquet,clean\hecm\fha_hecm_snapshot_20240401.parquet,clean\hecm,parquet,105736,0.1008,103.26 KB,2025-06-07T19:01:47.134200+00:00,2025-06-07T19:01:47.121028+00:00
clean,fha_hecm_snapshot_20240501.parquet,data\clean\hecm\fha_hecm_snapshot_20240501.parquet,clean\hecm\fha_hecm_snapshot_20240501.parquet,clean\hecm,parquet,117979,0.1125,115.21 KB,2025-06-07T19:01:48.749430+00:00,2025-06-07T19:01:48.733325+00:00
clean,fha_hecm_snapshot_20240601.parquet,data\clean\hecm\fha_hecm_snapshot_20240601.parquet,clean\hecm\fha_hecm_snapshot_20240601.parquet,clean\hecm,parquet,104842,0.1,102.38 KB,2025-06-07T19:01:49.980853+00:00,2025-06-07T19:01:49.969650+00:00
clean,fha_hecm_snapshot_20240701.parquet,data\clean\hecm\fha_hecm_snapshot_20240701.parquet,clean\hecm\fha_hecm_snapshot_20240701.parquet,clean\hecm,parquet,112494,0.1073,109.86 KB,2025-06-07T19:01:51.232768+00:00,2025-06-07T19:01:51.218722+00:00
clean,fha_hecm_snapshot_20240801.parquet,data\clean\hecm\fha_hecm_snapshot_20240801.parquet,clean\hecm\fha_hecm_snapshot_20240801.parquet,clean\hecm,parquet,108971,0.1039,106.42 KB,2025-06-07T19:01:52.897930+00:00,2025-06-07T19:01:52.886388+00:00
clean,fha_hecm_snapshot_20240901.parquet,data\clean\hecm\fha_hecm_snapshot_20240901.parquet,clean\hecm\fha_hecm_snapshot_20240901.parquet,clean\hecm,parquet,107624,0.1026,105.10 KB,2025-06-07T19:01:54.150292+00:00,2025-06-07T19:01:54.135709+00:00
clean,fha_hecm_snapshot_20241001.parquet,data\clean\hecm\fha_hecm_snapshot_20241001.parquet,clean\hecm\fha_hecm_snapshot_20241001.parquet,clean\hecm,parquet,115559,0.1102,112.85 KB,2025-06-07T19:01:55.634438+00:00,2025-06-07T19:01:55.620789+00:00
clean,fha_hecm_snapshot_20241101.parquet,data\clean\hecm\fha_hecm_snapshot_20241101.parquet,clean\hecm\fha_hecm_snapshot_20241101.parquet,clean\hecm,parquet,115632,0.1103,112.92 KB,2025-06-07T19:01:57.180923+00:00,2025-06-07T19:01:57.168708+00:00
clean,fha_hecm_snapshot_20241201.parquet,data\clean\hecm\fha_hecm_snapshot_20241201.parquet,clean\hecm\fha_hecm_snapshot_20241201.parquet,clean\hecm,parquet,123548,0.1178,120.65 KB,2025-06-07T19:01:58.633264+00:00,2025-06-07T19:01:58.620717+00:00
clean,fha_hecm_snapshot_20250101.parquet,data\clean\hecm\fha_hecm_snapshot_20250101.parquet,clean\hecm\fha_hecm_snapshot_20250101.parquet,clean\hecm,parquet,118437,0.113,115.66 KB,2025-06-07T19:01:59.880115+00:00,2025-06-07T19:01:59.868037+00:00
clean,fha_hecm_snapshot_20250201.parquet,data\clean\hecm\fha_hecm_snapshot_20250201.parquet,clean\hecm\fha_hecm_snapshot_20250201.parquet,clean\hecm,parquet,118226,0.1127,115.46 KB,2025-06-07T19:02:01.619399+00:00,2025-06-07T19:02:01.612305+00:00
clean,fha_hecm_snapshot_20250301.parquet,data\clean\hecm\fha_hecm_snapshot_20250301.parquet,clean\hecm\fha_hecm_snapshot_20250301.parquet,clean\hecm,parquet,105889,0.101,103.41 KB,2025-09-28T02:54:23.096934+00:00,2025-09-28T02:54:23.071715+00:00
clean,fha_hecm_snapshot_20250401.parquet,data\clean\hecm\fha_hecm_snapshot_20250401.parquet,clean\hecm\fha_hecm_snapshot_20250401.parquet,clean\hecm,parquet,107361,0.1024,104.84 KB,2025-09-28T02:54:24.359543+00:00,2025-09-28T02:54:24.338411+00:00
clean,fha_hecm_snapshot_20250501.parquet,data\clean\hecm\fha_hecm_snapshot_20250501.parquet,clean\hecm\fha_hecm_snapshot_20250501.parquet,clean\hecm,parquet,112751,0.1075,110.11 KB,2025-09-28T02:54:25.638858+00:00,2025-09-28T02:54:25.621503+00:00
clean,fha_hecm_snapshot_20250601.parquet,data\clean\hecm\fha_hecm_snapshot_20250601.parquet,clean\hecm\fha_hecm_snapshot_20250601.parquet,clean\hecm,parquet,108393,0.1034,105.85 KB,2025-09-28T02:54:26.850862+00:00,2025-09-28T02:54:26.821714+00:00
clean,fha_sf_snapshot_20100401.parquet,data\clean\single_family\fha_sf_snapshot_20100401.parquet,clean\single_family\fha_sf_snapshot_20100401.parquet,clean\single_family,parquet,2248190,2.144,2.14 MB,2025-06-07T14:59:14.874183+00:00,2025-06-07T14:47:09.692092+00:00
clean,fha_sf_snapshot_20100601.parquet,data\clean\single_family\fha_sf_snapshot_20100601.parquet,clean\single_family\fha_sf_snapshot_20100601.parquet,clean\single_family,parquet,2645745,2.5232,2.52 MB,2025-06-07T14:59:24.166275+00:00,2025-06-07T14:59:24.015610+00:00
clean,fha_sf_snapshot_20100701.parquet,data\clean\single_family\fha_sf_snapshot_20100701.parquet,clean\single_family\fha_sf_snapshot_20100701.parquet,clean\single_family,parquet,2570407,2.4513,2.45 MB,2025-06-07T14:59:33.267926+00:00,2025-06-07T14:59:33.118153+00:00
clean,fha_sf_snapshot_20100801.parquet,data\clean\single_family\fha_sf_snapshot_20100801.parquet,clean\single_family\fha_sf_snapshot_20100801.parquet,clean\single_family,parquet,2529411,2.4122,2.41 MB,2025-06-07T14:59:42.034492+00:00,2025-06-07T14:59:41.884423+00:00
clean,fha_sf_snapshot_20100901.parquet,data\clean\single_family\fha_sf_snapshot_20100901.parquet,clean\single_family\fha_sf_snapshot_20100901.parquet,clean\single_family,parquet,2348149,2.2394,2.24 MB,2025-06-07T14:59:50.361750+00:00,2025-06-07T14:59:50.236810+00:00
clean,fha_sf_snapshot_20101001.parquet,data\clean\single_family\fha_sf_snapshot_20101001.parquet,clean\single_family\fha_sf_snapshot_20101001.parquet,clean\single_family,parquet,2342495,2.234,2.23 MB,2025-06-07T14:59:59.138492+00:00,2025-06-07T14:59:59.015149+00:00
clean,fha_sf_snapshot_20101101.parquet,data\clean\single_family\fha_sf_snapshot_20101101.parquet,clean\single_family\fha_sf_snapshot_20101101.parquet,clean\single_family,parquet,2444480,2.3312,2.33 MB,2025-06-07T15:00:07.705463+00:00,2025-06-07T15:00:07.574472+00:00
clean,fha_sf_snapshot_20101201.parquet,data\clean\single_family\fha_sf_snapshot_20101201.parquet,clean\single_family\fha_sf_snapshot_20101201.parquet,clean\single_family,parquet,2474780,2.3601,2.36 MB,2025-06-07T15:00:15.992041+00:00,2025-06-07T15:00:15.870327+00:00
clean,fha_sf_snapshot_20110101.parquet,data\clean\single_family\fha_sf_snapshot_20110101.parquet,clean\single_family\fha_sf_snapshot_20110101.parquet,clean\single_family,parquet,2252278,2.1479,2.15 MB,2025-06-07T15:00:23.898714+00:00,2025-06-07T15:00:23.753644+00:00
clean,fha_sf_snapshot_20110201.parquet,data\clean\single_family\fha_sf_snapshot_20110201.parquet,clean\single_family\fha_sf_snapshot_20110201.parquet,clean\single_family,parquet,1714467,1.635,1.64 MB,2025-06-07T19:27:32.280366+00:00,2025-06-07T19:27:32.073172+00:00
clean,fha_sf_snapshot_20110301.parquet,data\clean\single_family\fha_sf_snapshot_20110301.parquet,clean\single_family\fha_sf_snapshot_20110301.parquet,clean\single_family,parquet,1803193,1.7197,1.72 MB,2025-06-07T15:00:30.700870+00:00,2025-06-07T15:00:30.591031+00:00
clean,fha_sf_snapshot_20110401.parquet,data\clean\single_family\fha_sf_snapshot_20110401.parquet,clean\single_family\fha_sf_snapshot_20110401.parquet,clean\single_family,parquet,1671415,1.594,1.59 MB,2025-06-07T15:00:36.639252+00:00,2025-06-07T15:00:36.551887+00:00
clean,fha_sf_snapshot_20110501.parquet,data\clean\single_family\fha_sf_snapshot_20110501.parquet,clean\single_family\fha_sf_snapshot_20110501.parquet,clean\single_family,parquet,1690218,1.6119,1.61 MB,2025-06-07T15:00:42.572021+00:00,2025-06-07T15:00:42.473077+00:00
clean,fha_sf_snapshot_20110601.parquet,data\clean\single_family\fha_sf_snapshot_20110601.parquet,clean\single_family\fha_sf_snapshot_20110601.parquet,clean\single_family,parquet,1743134,1.6624,1.66 MB,2025-06-07T15:00:48.451275+00:00,2025-06-07T15:00:48.355300+00:00
clean,fha_sf_snapshot_20110701.parquet,data\clean\single_family\fha_sf_snapshot_20110701.parquet,clean\single_family\fha_sf_snapshot_20110701.parquet,clean\single_family,parquet,1618707,1.5437,1.54 MB,2025-06-07T15:00:53.965401+00:00,2025-06-07T15:00:53.850590+00:00
clean,fha_sf_snapshot_20110801.parquet,data\clean\single_family\fha_sf_snapshot_20110801.parquet,clean\single_family\fha_sf_snapshot_20110801.parquet,clean\single_family,parquet,1731417,1.6512,1.65 MB,2025-06-07T15:00:59.911242+00:00,2025-06-07T15:00:59.816750+00:00
clean,fha_sf_snapshot_20110901.parquet,data\clean\single_family\fha_sf_snapshot_20110901.parquet,clean\single_family\fha_sf_snapshot_20110901.parquet,clean\single_family,parquet,1625610,1.5503,1.55 MB,2025-06-07T15:01:05.344290+00:00,2025-06-07T15:01:05.255306+00:00
clean,fha_sf_snapshot_20111001.parquet,data\clean\single_family\fha_sf_snapshot_20111001.parquet,clean\single_family\fha_sf_snapshot_20111001.parquet,clean\single_family,parquet,1596868,1.5229,1.52 MB,2025-06-07T15:01:10.463240+00:00,2025-06-07T15:01:10.372904+00:00
clean,fha_sf_snapshot_20111101.parquet,data\clean\single_family\fha_sf_snapshot_20111101.parquet,clean\single_family\fha_sf_snapshot_20111101.parquet,clean\single_family,parquet,1612327,1.5376,1.54 MB,2025-06-07T15:01:16.228837+00:00,2025-06-07T15:01:16.135349+00:00
clean,fha_sf_snapshot_20111201.parquet,data\clean\single_family\fha_sf_snapshot_20111201.parquet,clean\single_family\fha_sf_snapshot_20111201.parquet,clean\single_family,parquet,1702545,1.6237,1.62 MB,2025-06-07T15:01:22.505198+00:00,2025-06-07T15:01:22.407515+00:00
clean,fha_sf_snapshot_20120101.parquet,data\clean\single_family\fha_sf_snapshot_20120101.parquet,clean\single_family\fha_sf_snapshot_20120101.parquet,clean\single_family,parquet,1823170,1.7387,1.74 MB,2025-06-07T15:01:29.279442+00:00,2025-06-07T15:01:29.175215+00:00
clean,fha_sf_snapshot_20120201.parquet,data\clean\single_family\fha_sf_snapshot_20120201.parquet,clean\single_family\fha_sf_snapshot_20120201.parquet,clean\single_family,parquet,1658172,1.5814,1.58 MB,2025-06-07T15:01:35.410838+00:00,2025-06-07T15:01:35.310632+00:00
clean,fha_sf_snapshot_20120301.parquet,data\clean\single_family\fha_sf_snapshot_20120301.parquet,clean\single_family\fha_sf_snapshot_20120301.parquet,clean\single_family,parquet,1836951,1.7519,1.75 MB,2025-06-07T15:01:42.311426+00:00,2025-06-07T15:01:42.185137+00:00
clean,fha_sf_snapshot_20120401.parquet,data\clean\single_family\fha_sf_snapshot_20120401.parquet,clean\single_family\fha_sf_snapshot_20120401.parquet,clean\single_family,parquet,1935777,1.8461,1.85 MB,2025-06-07T15:01:49.495863+00:00,2025-06-07T15:01:49.390009+00:00
clean,fha_sf_snapshot_20120501.parquet,data\clean\single_family\fha_sf_snapshot_20120501.parquet,clean\single_family\fha_sf_snapshot_20120501.parquet,clean\single_family,parquet,2029037,1.935,1.94 MB,2025-06-07T15:01:56.905132+00:00,2025-06-07T15:01:56.801937+00:00
clean,fha_sf_snapshot_20120601.parquet,data\clean\single_family\fha_sf_snapshot_20120601.parquet,clean\single_family\fha_sf_snapshot_20120601.parquet,clean\single_family,parquet,1903567,1.8154,1.82 MB,2025-06-07T15:02:03.602002+00:00,2025-06-07T15:02:03.503658+00:00
clean,fha_sf_snapshot_20120701.parquet,data\clean\single_family\fha_sf_snapshot_20120701.parquet,clean\single_family\fha_sf_snapshot_20120701.parquet,clean\single_family,parquet,1975528,1.884,1.88 MB,2025-06-07T15:02:10.577256+00:00,2025-06-07T15:02:10.456378+00:00
clean,fha_sf_snapshot_20120801.parquet,data\clean\single_family\fha_sf_snapshot_20120801.parquet,clean\single_family\fha_sf_snapshot_20120801.parquet,clean\single_family,parquet,2216659,2.114,2.11 MB,2025-06-07T15:02:18.885422+00:00,2025-06-07T15:02:18.727196+00:00
clean,fha_sf_snapshot_20120901.parquet,data\clean\single_family\fha_sf_snapshot_20120901.parquet,clean\single_family\fha_sf_snapshot_20120901.parquet,clean\single_family,parquet,1985499,1.8935,1.89 MB,2025-06-07T15:02:25.923454+00:00,2025-06-07T15:02:25.809262+00:00
clean,fha_sf_snapshot_20121001.parquet,data\clean\single_family\fha_sf_snapshot_20121001.parquet,clean\single_family\fha_sf_snapshot_20121001.parquet,clean\single_family,parquet,2286984,2.181,2.18 MB,2025-06-07T15:02:34.649928+00:00,2025-06-07T15:02:34.460665+00:00
clean,fha_sf_snapshot_20121101.parquet,data\clean\single_family\fha_sf_snapshot_20121101.parquet,clean\single_family\fha_sf_snapshot_20121101.parquet,clean\single_family,parquet,2163737,2.0635,2.06 MB,2025-06-07T15:02:42.814909+00:00,2025-06-07T15:02:42.692788+00:00
clean,fha_sf_snapshot_20121201.parquet,data\clean\single_family\fha_sf_snapshot_20121201.parquet,clean\single_family\fha_sf_snapshot_20121201.parquet,clean\single_family,parquet,2058636,1.9633,1.96 MB,2025-06-07T15:02:49.967355+00:00,2025-06-07T15:02:49.826368+00:00
clean,fha_sf_snapshot_20130101.parquet,data\clean\single_family\fha_sf_snapshot_20130101.parquet,clean\single_family\fha_sf_snapshot_20130101.parquet,clean\single_family,parquet,2342460,2.2339,2.23 MB,2025-06-07T15:02:58.510427+00:00,2025-06-07T15:02:58.376015+00:00
clean,fha_sf_snapshot_20130201.parquet,data\clean\single_family\fha_sf_snapshot_20130201.parquet,clean\single_family\fha_sf_snapshot_20130201.parquet,clean\single_family,parquet,2083324,1.9868,1.99 MB,2025-06-07T15:03:05.569648+00:00,2025-06-07T15:03:05.453691+00:00
clean,fha_sf_snapshot_20130301.parquet,data\clean\single_family\fha_sf_snapshot_20130301.parquet,clean\single_family\fha_sf_snapshot_20130301.parquet,clean\single_family,parquet,2094106,1.9971,2.00 MB,2025-06-07T15:03:13.151150+00:00,2025-06-07T15:03:13.026308+00:00
clean,fha_sf_snapshot_20130401.parquet,data\clean\single_family\fha_sf_snapshot_20130401.parquet,clean\single_family\fha_sf_snapshot_20130401.parquet,clean\single_family,parquet,2214879,2.1123,2.11 MB,2025-06-07T15:03:21.162180+00:00,2025-06-07T15:03:21.065467+00:00
clean,fha_sf_snapshot_20130501.parquet,data\clean\single_family\fha_sf_snapshot_20130501.parquet,clean\single_family\fha_sf_snapshot_20130501.parquet,clean\single_family,parquet,2251655,2.1473,2.15 MB,2025-06-07T15:03:30.373472+00:00,2025-06-07T15:03:30.213644+00:00
clean,fha_sf_snapshot_20130601.parquet,data\clean\single_family\fha_sf_snapshot_20130601.parquet,clean\single_family\fha_sf_snapshot_20130601.parquet,clean\single_family,parquet,2058027,1.9627,1.96 MB,2025-06-07T15:03:38.196961+00:00,2025-06-07T15:03:38.095064+00:00
clean,fha_sf_snapshot_20130701.parquet,data\clean\single_family\fha_sf_snapshot_20130701.parquet,clean\single_family\fha_sf_snapshot_20130701.parquet,clean\single_family,parquet,1962731,1.8718,1.87 MB,2025-06-07T15:03:44.341393+00:00,2025-06-07T15:03:44.240959+00:00
clean,fha_sf_snapshot_20130801.parquet,data\clean\single_family\fha_sf_snapshot_20130801.parquet,clean\single_family\fha_sf_snapshot_20130801.parquet,clean\single_family,parquet,1844432,1.759,1.76 MB,2025-06-07T15:03:50.354578+00:00,2025-06-07T15:03:50.236327+00:00
clean,fha_sf_snapshot_20130901.parquet,data\clean\single_family\fha_sf_snapshot_20130901.parquet,clean\single_family\fha_sf_snapshot_20130901.parquet,clean\single_family,parquet,1587798,1.5142,1.51 MB,2025-06-07T15:03:55.488178+00:00,2025-06-07T15:03:55.388544+00:00
clean,fha_sf_snapshot_20131001.parquet,data\clean\single_family\fha_sf_snapshot_20131001.parquet,clean\single_family\fha_sf_snapshot_20131001.parquet,clean\single_family,parquet,1608528,1.534,1.53 MB,2025-06-07T15:04:00.672385+00:00,2025-06-07T15:04:00.588741+00:00
clean,fha_sf_snapshot_20131101.parquet,data\clean\single_family\fha_sf_snapshot_20131101.parquet,clean\single_family\fha_sf_snapshot_20131101.parquet,clean\single_family,parquet,1389378,1.325,1.33 MB,2025-06-07T15:04:04.622063+00:00,2025-06-07T15:04:04.534712+00:00
clean,fha_sf_snapshot_20131201.parquet,data\clean\single_family\fha_sf_snapshot_20131201.parquet,clean\single_family\fha_sf_snapshot_20131201.parquet,clean\single_family,parquet,1292744,1.2329,1.23 MB,2025-06-07T15:04:08.456632+00:00,2025-06-07T15:04:08.373240+00:00
clean,fha_sf_snapshot_20140101.parquet,data\clean\single_family\fha_sf_snapshot_20140101.parquet,clean\single_family\fha_sf_snapshot_20140101.parquet,clean\single_family,parquet,1387586,1.3233,1.32 MB,2025-06-07T15:04:12.874708+00:00,2025-06-07T15:04:12.803674+00:00
clean,fha_sf_snapshot_20140201.parquet,data\clean\single_family\fha_sf_snapshot_20140201.parquet,clean\single_family\fha_sf_snapshot_20140201.parquet,clean\single_family,parquet,1083393,1.0332,1.03 MB,2025-06-07T15:04:16.409602+00:00,2025-06-07T15:04:16.306864+00:00
clean,fha_sf_snapshot_20140301.parquet,data\clean\single_family\fha_sf_snapshot_20140301.parquet,clean\single_family\fha_sf_snapshot_20140301.parquet,clean\single_family,parquet,1140889,1.088,1.09 MB,2025-06-07T15:04:20.154747+00:00,2025-06-07T15:04:20.095016+00:00
clean,fha_sf_snapshot_20140401.parquet,data\clean\single_family\fha_sf_snapshot_20140401.parquet,clean\single_family\fha_sf_snapshot_20140401.parquet,clean\single_family,parquet,1312608,1.2518,1.25 MB,2025-06-07T15:04:24.267885+00:00,2025-06-07T15:04:24.191876+00:00
clean,fha_sf_snapshot_20140501.parquet,data\clean\single_family\fha_sf_snapshot_20140501.parquet,clean\single_family\fha_sf_snapshot_20140501.parquet,clean\single_family,parquet,1326002,1.2646,1.26 MB,2025-06-07T15:04:28.667124+00:00,2025-06-07T15:04:28.587576+00:00
clean,fha_sf_snapshot_20140601.parquet,data\clean\single_family\fha_sf_snapshot_20140601.parquet,clean\single_family\fha_sf_snapshot_20140601.parquet,clean\single_family,parquet,1423212,1.3573,1.36 MB,2025-06-07T15:04:33.521687+00:00,2025-06-07T15:04:33.450906+00:00
clean,fha_sf_snapshot_20140701.parquet,data\clean\single_family\fha_sf_snapshot_20140701.parquet,clean\single_family\fha_sf_snapshot_20140701.parquet,clean\single_family,parquet,1504708,1.435,1.44 MB,2025-06-07T15:04:38.272542+00:00,2025-06-07T15:04:38.172342+00:00
clean,fha_sf_snapshot_20140801.parquet,data\clean\single_family\fha_sf_snapshot_20140801.parquet,clean\single_family\fha_sf_snapshot_20140801.parquet,clean\single_family,parquet,1490871,1.4218,1.42 MB,2025-06-07T15:04:43.201043+00:00,2025-06-07T15:04:43.114522+00:00
clean,fha_sf_snapshot_20140901.parquet,data\clean\single_family\fha_sf_snapshot_20140901.parquet,clean\single_family\fha_sf_snapshot_20140901.parquet,clean\single_family,parquet,1482190,1.4135,1.41 MB,2025-06-07T15:04:48.143013+00:00,2025-06-07T15:04:48.051925+00:00
clean,fha_sf_snapshot_20141001.parquet,data\clean\single_family\fha_sf_snapshot_20141001.parquet,clean\single_family\fha_sf_snapshot_20141001.parquet,clean\single_family,parquet,1533556,1.4625,1.46 MB,2025-06-07T15:04:53.039919+00:00,2025-06-07T15:04:52.958734+00:00
clean,fha_sf_snapshot_20141101.parquet,data\clean\single_family\fha_sf_snapshot_20141101.parquet,clean\single_family\fha_sf_snapshot_20141101.parquet,clean\single_family,parquet,1263432,1.2049,1.20 MB,2025-06-07T15:04:57.023174+00:00,2025-06-07T15:04:56.952925+00:00
clean,fha_sf_snapshot_20141201.parquet,data\clean\single_family\fha_sf_snapshot_20141201.parquet,clean\single_family\fha_sf_snapshot_20141201.parquet,clean\single_family,parquet,1424992,1.359,1.36 MB,2025-06-07T15:05:01.623773+00:00,2025-06-07T15:05:01.552148+00:00
clean,fha_sf_snapshot_20150101.parquet,data\clean\single_family\fha_sf_snapshot_20150101.parquet,clean\single_family\fha_sf_snapshot_20150101.parquet,clean\single_family,parquet,1406886,1.3417,1.34 MB,2025-06-07T15:05:06.026275+00:00,2025-06-07T15:05:05.953427+00:00
clean,fha_sf_snapshot_20150201.parquet,data\clean\single_family\fha_sf_snapshot_20150201.parquet,clean\single_family\fha_sf_snapshot_20150201.parquet,clean\single_family,parquet,1129337,1.077,1.08 MB,2025-06-07T15:05:09.753683+00:00,2025-06-07T15:05:09.672926+00:00
clean,fha_sf_snapshot_20150301.parquet,data\clean\single_family\fha_sf_snapshot_20150301.parquet,clean\single_family\fha_sf_snapshot_20150301.parquet,clean\single_family,parquet,1721596,1.6418,1.64 MB,2025-06-07T15:05:15.156553+00:00,2025-06-07T15:05:15.065359+00:00
clean,fha_sf_snapshot_20150401.parquet,data\clean\single_family\fha_sf_snapshot_20150401.parquet,clean\single_family\fha_sf_snapshot_20150401.parquet,clean\single_family,parquet,2031699,1.9376,1.94 MB,2025-06-07T15:05:21.745554+00:00,2025-06-07T15:05:21.622816+00:00
clean,fha_sf_snapshot_20150501.parquet,data\clean\single_family\fha_sf_snapshot_20150501.parquet,clean\single_family\fha_sf_snapshot_20150501.parquet,clean\single_family,parquet,2018751,1.9252,1.93 MB,2025-06-07T15:05:28.457835+00:00,2025-06-07T15:05:28.306801+00:00
